Ticker	EntryTime	ExitTime	EntryPrice	ExitPrice	Duration	Size	EntryBar	ExitBar	ReturnPct	caso
QQQ	2023-10-26 17:30:00+00:00	2023-11-15 15:30:00+00:00	342.8500061035156	386.80999755859375	19 days 22:00:00					1
QQQ	2024-04-22 16:30:00+00:00	2024-04-29 16:30:00+00:00	416.5899963378906	432.7699890136719	7 days 00:00:00	24.0	1437.0	1472.0	0.038839129163000585	2
QQQ	2024-08-08 13:30:00+00:00	2024-08-21 17:30:00+00:00	441.1499938964844	481.3599853515625	13 days 04:00:00	23.0	1955.0	2022.0	0.09114811744622475	3
QQQ	2024-11-01 14:30:00+00:00	2024-11-08 18:30:00+00:00	490.3599853515625	514.1500244140625	7 days 04:00:00	23.0	2376.0	2414.0	0.048515457568267584	4
SLV	2023-08-17 14:30:00+00:00	2023-08-30 13:30:00+00:00	20.78499984741211	22.850000381469727	12 days 23:00:00					1
SLV	2024-02-13 20:30:00+00:00	2024-02-16 18:30:00+00:00	20.170000076293945	21.440000534057617	2 days 22:00:00	495.0	1111.0	1130.0	0.0629648216638492	2
SLV	2024-06-26 14:30:00+00:00	2024-07-05 16:30:00+00:00	26.25	28.63999938964844	9 days 02:00:00	404.0	1750.0	1790.0	0.0910475957961312	3
SLV	2024-08-08 13:30:00+00:00	2024-08-27 17:30:00+00:00	24.71999931335449	27.32999992370605	19 days 04:00:00	469.0	1955.0	2050.0	0.10558255189520005	4
SLV	2024-12-31 19:30:00+00:00	2025-01-10 14:30:00+00:00	26.315000534057617	27.93000030517578	9 days 19:00:00	487.0	2652.0	2689.0	0.061371831211935124	5
SLV	2025-02-28 20:30:00+00:00	2025-03-06 16:30:00+00:00	28.290000915527344	29.799999237060547	5 days 20:00:00	480.0	2926.0	2950.0	0.05337569009071408	6
SLV	2025-04-04 19:30:00+00:00	2025-04-16 16:30:00+00:00	26.98500061035156	29.926300048828125	11 days 21:00:00	531.0	3101.0	3154.0	0.10899756798034943	7
SPY	2023-10-30 15:30:00+00:00		412.9549865722656							1
SPY	2024-04-22 15:30:00+00:00	2024-04-29 16:30:00+00:00	496.4400024414063	510.1499938964844	7 days 01:00:00					2
SPY	2024-09-09 13:30:00+00:00	2024-09-19 17:30:00+00:00	544.4400024414062	571.85498046875	10 days 04:00:00	18.0	2102.0	2162.0	0.05035445210566469	3
