Ticker	EntryTime	ExitTime	EntryPrice	ExitPrice	Duration	Size	EntryBar	ExitBar	ReturnPct	PnL	caso
QQQ	2024-09-06 18:30:00+00:00	2024-09-13 16:30:00+00:00	448.8200073242188	474.6325073242188	6 days 22:00:00	34.0	2171.0	2204.0	0.057511919207633655	877.625	24
QQQ	2024-10-04 14:30:00+00:00	2024-10-14 13:30:00+00:00	483.0199890136719	495.760009765625	9 days 23:00:00	33.0	2307.0	2348.0	0.026375762994753638	420.4206848144531	25
QQQ	2024-11-05 14:30:00+00:00	2024-11-08 18:30:00+00:00	487.6199951171875	514.1500244140625	3 days 04:00:00	34.0	2460.0	2485.0	0.05440718092476726	902.02099609375	26
QQQ	2025-01-02 19:30:00+00:00	2025-01-06 15:30:00+00:00	508.6000061035156	527.4500122070312	3 days 20:00:00	34.0	2730.0	2740.0	0.03706253613311805	640.9002075195312	27
QQQ	2025-01-13 16:30:00+00:00	2025-01-22 16:30:00+00:00	500.9800109863281	532.7999877929688	9 days 00:00:00	36.0	2769.0	2811.0	0.06351546191232971	1145.5191650390625	28
QQQ	2025-01-15 14:30:00+00:00	2025-01-22 16:30:00+00:00	512.6624755859375	532.7999877929688	7 days 02:00:00						29
QQQ	2025-02-25 19:30:00+00:00	2025-03-03 14:30:00+00:00	512.9000244140625	511.5199890136719	5 days 19:00:00	38.0	2976.0	2999.0	-0.002690651851629755	-52.44134521484375	30
QQQ	2025-03-04 18:30:00+00:00	2025-03-05 19:30:00+00:00	495.0849914550781	501.5700073242188	1 days 01:00:00	39.0	3010.0	3018.0	0.013098793098293982	252.9156188964866	31
QQQ	2025-03-31 15:30:00+00:00	2025-04-02 16:30:00+00:00	462.3900146484375	476.6499938964844	2 days 01:00:00	42.0	3141.0	3156.0	0.030839721439246404	598.9191284179688	32
QQQ	2025-04-07 19:30:00+00:00	2025-04-09 19:30:00+00:00	420.7900085449219	462.0700073242188	2 days 00:00:00	48.0	3180.0	3194.0	0.09810118572454174	1981.4399414062527	33
QQQ	2025-04-09 13:30:00+00:00	2025-04-09 19:30:00+00:00	415.5925903320313	462.0700073242188	0 days 06:00:00						34
QQQ	2025-04-21 18:30:00+00:00	2025-04-25 16:30:00+00:00	429.1950073242188	469.9498901367188	3 days 22:00:00	51.0	3243.0	3269.0	0.09495656314033796	2078.4990234375	35
SLV	2023-07-28 13:30:00+00:00	2023-07-31 15:30:00+00:00	22.26000022888184	22.770000457763672	3 days 02:00:00						1
SLV	2023-09-14 15:30:00+00:00	2023-09-15 14:30:00+00:00	20.71999931335449	21.2549991607666	0 days 23:00:00	482.0	453.0	459.0	0.025820456811853854	257.8699264526384	2
SLV	2023-10-04 16:30:00+00:00	2023-10-11 13:30:00+00:00	19.2101993560791	20.190000534057617	6 days 21:00:00	533.0	552.0	584.0	0.05100421707328384	522.2340278625488	3
SLV	2023-11-13 16:30:00+00:00	2023-11-16 14:30:00+00:00	20.34000015258789	21.920000076293945	2 days 22:00:00	529.0	747.0	766.0	0.07767944502719337	835.8199596405029	4
SLV	2023-12-13 16:30:00+00:00	2023-12-14 15:30:00+00:00	20.709999084472656	22.06999969482422	0 days 23:00:00	560.0	890.0	896.0	0.06566879142796411	761.600341796875	5
SLV	2024-01-03 17:30:00+00:00	2024-01-05 14:30:00+00:00	20.989999771118164	21.14999961853028	1 days 21:00:00	589.0	982.0	993.0	0.007622670279028521	94.2399101257366	6
SLV	2024-01-23 14:30:00+00:00	2024-01-31 14:30:00+00:00	20.440000534057617	21.200000762939453	8 days 00:00:00	610.0	1070.0	1112.0	0.037182006312353355	463.6001396179199	7
