Ticker	EntryTime	ExitTime	EntryPrice	ExitPrice	Duration	Size	EntryBar	ExitBar	ReturnPct	caso
AAPL	2024-01-05 20:30:00+00:00	2024-01-08 20:30:00+00:00	180.2799072265625	185.21499633789065	3 days 00:00:00					9
AAPL	2024-01-17 15:30:00+00:00	2024-01-24 20:30:00+00:00	181.68499755859372	194.65989685058597	7 days 05:00:00	55.0	1050.0	1090.0	0.07141425800888057	10
AAPL	2024-03-07 15:30:00+00:00	2024-03-11 19:30:00+00:00	168.97999572753906	172.7100067138672	4 days 04:00:00	63.0	1295.0	1314.0	0.02207368375332619	11
AAPL	2024-03-08 14:30:00+00:00	2024-03-11 19:30:00+00:00	169.0	172.7100067138672	3 days 05:00:00					12
AAPL	2024-04-11 13:30:00+00:00	2024-04-12 19:30:00+00:00	168.25	176.01499938964844	1 days 06:00:00	65.0	1463.0	1476.0	0.04615155655065939	13
AAPL	2024-04-19 16:30:00+00:00	2024-04-22 19:30:00+00:00	164.3699951171875	166.66000366210938	3 days 03:00:00	69.0	1508.0	1518.0	0.013932035121672959	14
AAPL	2024-11-04 17:30:00+00:00	2024-11-08 20:30:00+00:00	221.1150054931641	227.4499969482422	4 days 03:00:00	52.0	2463.0	2494.0	0.02865021051352379	15
AAPL	2025-02-10 14:30:00+00:00	2025-02-14 20:30:00+00:00	229.57000732421875	244.0800018310547	4 days 06:00:00	52.0	2907.0	2941.0	0.06320509667599428	16
AAPL	2025-04-09 13:30:00+00:00	2025-04-09 19:30:00+00:00	172.1790008544922	196.0	0 days 06:00:00	73.0	3194.0	3200.0	0.13835019966017148	17
AAPL	2025-04-21 17:30:00+00:00	2025-04-23 19:30:00+00:00	190.58999633789065	204.0308990478516	2 days 02:00:00	75.0	3247.0	3263.0	0.07052260332767935	18
AAPL	2025-05-07 18:30:00+00:00	2025-05-14 19:30:00+00:00	193.9969940185547	211.33999633789065	7 days 01:00:00	79.0	3332.0	3368.0	0.08939830437618634	19
AAPL	2025-05-27 13:30:00+00:00	2025-05-29 19:30:00+00:00	198.3000030517578	199.125	2 days 06:00:00	84.0	3418.0	3438.0	0.004160347632606198	20
AMZN	2023-10-26 17:30:00+00:00	2023-11-02 19:30:00+00:00	118.77999877929688	138.0	7 days 02:00:00					21
AMZN	2024-07-25 14:30:00+00:00	2024-07-30 19:30:00+00:00	179.125	181.4850006103516	5 days 05:00:00	55.0	1963.0	1989.0	0.013175160420664911	22
AMZN	2024-07-26 13:30:00+00:00	2024-07-30 19:30:00+00:00	180.4600067138672	181.4850006103516	4 days 06:00:00					23
AMZN	2024-08-05 14:30:00+00:00	2024-08-05 19:30:00+00:00	158.18499755859375	161.0399932861328	0 days 05:00:00	64.0	2013.0	2018.0	0.01804846079971356	24
AMZN	2024-08-28 18:30:00+00:00	2024-08-29 19:30:00+00:00	169.64999389648438	171.55999755859375	1 days 01:00:00	60.0	2136.0	2144.0	0.011258495318749118	25
AMZN	2024-10-07 19:30:00+00:00	2024-10-10 19:30:00+00:00	180.80999755859372	186.69000244140625	3 days 00:00:00	57.0	2326.0	2347.0	0.03252035264757436	26
AMZN	2024-10-23 18:30:00+00:00	2024-10-25 19:30:00+00:00	184.1300048828125	187.94500732421875	2 days 01:00:00	58.0	2409.0	2424.0	0.020719069897566555	27
AMZN	2025-03-18 14:30:00+00:00	2025-03-25 19:30:00+00:00	190.82000732421875	205.22999572753903	7 days 05:00:00	57.0	3083.0	3123.0	0.07551612959974663	28
AMZN	2025-04-09 13:30:00+00:00	2025-04-09 19:30:00+00:00	172.11500549316406	189.3300018310547	0 days 06:00:00	68.0	3194.0	3200.0	0.10002031077165063	29
AMZN	2025-05-23 15:30:00+00:00	2025-05-28 19:30:00+00:00	200.8999938964844	205.52999877929688	5 days 04:00:00	64.0	3413.0	3431.0	0.02304631669226498	30
BAC	2023-06-23 19:30:00+00:00	2023-06-27 19:30:00+00:00	27.674999237060547	28.25	4 days 00:00:00					91
BAC	2023-10-27 19:30:00+00:00	2023-11-03 19:30:00+00:00	25.100099563598636	28.5049991607666	7 days 00:00:00	398.0	681.0	716.0	0.1356528323140962	92
BAC	2024-08-05 14:30:00+00:00	2024-08-07 19:30:00+00:00	36.04999923706055	37.46500015258789	2 days 05:00:00	314.0	2012.0	2031.0	0.039251066448641625	93
BAC	2024-10-01 14:30:00+00:00	2024-10-02 19:30:00+00:00	39.04999923706055	39.09000015258789	1 days 05:00:00	302.0	2292.0	2304.0	0.0010243512499068519	94
BAC	2025-04-04 16:30:00+00:00	2025-04-08 19:30:00+00:00	34.17499923706055	34.8849983215332	4 days 03:00:00	345.0	3175.0	3192.0	0.020775394303526706	95
BAC	2025-05-23 14:30:00+00:00	2025-05-28 19:30:00+00:00	42.959999084472656	44.13999938964844	5 days 05:00:00	280.0	3411.0	3430.0	0.027467419234705748	96
CVX	2023-06-23 15:30:00+00:00	2023-06-27 19:30:00+00:00	150.97000122070312	153.69000244140625	4 days 04:00:00					97
CVX	2023-07-06 16:30:00+00:00	2023-07-13 19:30:00+00:00	151.75	157.5399932861328	7 days 03:00:00	65.0	118.0	156.0	0.038154815724104285	98
CVX	2023-07-17 16:30:00+00:00	2023-07-25 19:30:00+00:00	152.94000244140625	162.77499389648438	8 days 03:00:00	67.0	167.0	212.0	0.0643062069967344	99
CVX	2023-08-17 13:30:00+00:00	2023-08-17 19:30:00+00:00	159.17999267578125	160.49000549316406	0 days 06:00:00	69.0	325.0	331.0	0.008229757995095843	100
CVX	2023-12-07 17:30:00+00:00	2023-12-11 20:30:00+00:00	141.50999450683594	144.42999267578125	4 days 03:00:00	78.0	870.0	887.0	0.02063457198992591	101
CVX	2023-12-29 18:30:00+00:00	2024-01-02 20:30:00+00:00	149.0500030517578	149.6300048828125	4 days 02:00:00	76.0	976.0	985.0	0.003891323845550465	102
